statements,status
I wish I had a better job.,happy
I woke up in the middle of the night and found myself thinking about you. I can't stop thinking about you.,sad
I'm so happy that I'm going to be a mom.,happy
"It was a quiet, sunny day and I felt more relaxed than usual.",happy
I am so happy that we are going to the movies tonight.,happy
I feel so unappreciated right now.,sad
I'd always known I wanted to be a mom. I didn't have a doubt in my mind about that.,happy
"I'm so tired of being ""friendzoned"" by this guy. I really like him but it seems like he just wants to be friends and I don't know what to do anymore.",sad
I really don't want to go to work today. I hope my boss is feeling generous and lets me stay home.,sad
"I have so many friends, but I can't seem to find a boyfriend.",sad
I'm so tired of people telling me what to do.,sad
"I have to say, I'm really enjoying my new job.",happy
I don't know if I should stay or go.,sad
"I'm feeling really low today. I don't know why, but I just can't seem to shake this feeling of sadness. I'm trying to stay happy, but it's hard. I just want to feel better.",sad
I can't believe the amount of time I've spent trying to get over him.,sad
my kids are my world.,happy
I think I'll take up some hobby. Something that will just be for me.,sad
I'm so happy to have spent my day with you today. I really hope we can do it again.,happy
I wonder what the future holds for us.,happy
I need to start budgeting my money better.,sad
I thought I have it all figured out. I thought this is just how it goes.  I thought I would be okay.  I thought I had a great life and that no one would notice.  But I didn't.  I've been diagnosed with depression and anxiety.,sad
"I don't know if it's a midlife crisis or what, but I am in a rut.",sad
I'm not sure if I trust him.,sad
"My life is a mess right now, but I know that it will all work out in the end. I just have to keep reminding myself that I am strong and capable.",happy
I'm so excited for vacation! It's going to be so much fun. I can't wait to relax and have some fun in the sun.,happy
"I'm so sad, I really don't know what to do anymore. I feel like I'm going to go crazy.",sad
I feel like I am suffocating in this relationship.,sad
I have to go to the hospital to get my stitches removed.,sad
I can't believe it's already Friday! Time passes by so fast.,happy
I've never felt so alive!,happy
I cannot believe it. I am getting an A in all my classes!,happy
He's so cute but I don't think he likes me.,sad
I think I may be pregnant.,happy
I'm doing this all wrong.,sad
"I don't want to be here anymore, I don't want to be here anymore, I don't want to be here anymore, I don't want to be here anymore, I don't want to be here anymore, I don't want to be here anymore, I don't",sad
I look at myself and I smile.,happy
I had to talk to my boss today about my performance review. I am not looking forward to this.,sad
I hope that I'm not being too selfish in wanting to be my own person.,happy
I'm sorry I'm not a good person. I'm just someone who wants to get through life as best as possible.,sad
Today is a good day.,happy
"Wednesday: I'm so happy today. I went to the grocery store with my husband and he bought me delicious flowers. I'm so happy, I have such a wonderful husband.",happy
I'm not even sure I like you.,sad
I&#x27;m so excited for the upcoming wedding!,happy
I can't get my boyfriend to stop smoking.,sad
I am so grateful for all the blessings in my life.,happy
I'm so glad you called me today.,happy
I had a great day today. I got to spend time with my friends and family. I am so grateful for the people in my life.,happy
I'm so tired of waiting for the world to show me what I really want.,sad
I am so happy to be alive.,happy
I'm so overwhelmed by everything.,sad
I've been so stressed out lately. I have a lot on my plate and it's hard to keep up with everything.,happy
I'm tired. I hope there's something good on TV tonight.,sad
I want to go on a group trip this summer.,sad
"When you have a good day, you may also have a good night.",happy
"Iâ€™m afraid to go to work, but I have to. If I donâ€™t go, I donâ€™t get paid. Nobody but you understands.",sad
I wish I could spend more time with my children.,happy
I'm so tired of being treated like I'm not good enough.,sad
The pain of rejection is an eternity.,sad
"Today was one of those days where I was just so tired. I can't seem to get enough sleep, no matter how hard I try. I'm starting to worry that something is wrong with me.",sad
What do you want me to do today?,happy
I've never felt so alone.,sad
"Sorry, I did not have a good day today.",sad
I'm so tired of hearing people talk about how they want to be in a relationship but aren't ready.,sad
I am so grateful for the friends I have.,happy
I'm so tired today. I don't know what's wrong with me.,sad
Iâ€™m so freaking tired of this. The constant nagging and fighting and everything else. I just want to scream.,sad
I just want to be happy with the simple things. I want to feel that I am doing something worthwhile. I want to help others and make a difference in the world.,sad
My sister is so annoying. I really hate her.,sad
I'm so tired.,sad
I'm a strong believer in the concept of personal power.,sad
i started to unravel.,sad
I wonder what I will do with myself.,sad
I am forever grateful for the opportunity to have met such a wonderful girl.,happy
I wonder if I am the only one who feels like this. I feel like I am just a burden in the lives of so many people. I feel like I am just a drain on their resources. I feel like I am just a waste of their time. I feel like I am just a waste of their money,sad
I really need to get a new job and I'm just tired of putting myself through all this.,sad
You are the love of my life and I'm so glad I met you.,happy
Got a call from my daughter. She wants to come with me to the opera.,sad
I'm not sure how I feel about this relationship.,happy
"Oh, I wish I were rich.",sad
I really wanted to cry when I found out my husband was having an affair.,sad
I can't stop thinking about what he said to me.,happy
I feel like Iâ€™m falling in love with you...... Iâ€™m scared to say it out loud.. Iâ€™m scared youâ€™ll say that itâ€™s not true.,sad
I feel so unfulfilled and lost.,sad
I'm tired of being alone.,sad
I don't want to get into a fight with her. I'm just too tired.,happy
I can't believe we were neighbors for so long before we got to know each other.,sad
my fatigue is so intense.,sad
I love my family.,happy
you are beautiful,happy
"I'm so scared. I can't believe I said that to my father, but I did. I'm sorry. I'm sorry I did. I'm sorry I can't stop thinking about it. I can't stop thinking about it. I can't stop thinking about it",sad
I've been thinking a lot about what I want to do with my life.,happy
I feel so tired. I want to go to bed now.,sad
The best part of it all was that I didn't have to get up early or rush to work.,happy
I had a few drinks last night with my friend Sally. We went out to a bar and had a few drinks before heading home. It was a nice night out.,sad
I feel like I am living in a dream sometimes. My life is so different from what it used to be. I have a loving husband and two beautiful children. I am so grateful for everything that I have.,happy
"I'm going to be super productive today, it's the first day of the week!",happy
I wonder what it would be like if I could have a normal life like other people.,sad
I'm so tired of all this.,sad
"I'm so glad that you got me this journal, I've never been more grateful for a gift.",happy
"""I'm glad I didn't stay in that relationship longer than I did. It was toxic and I'm so much happier now.""",happy
I'm so thankful for all the people in my life who have helped me get to where I am today.,happy
I'm so glad you're my best friend. You make me feel so loved and understood. Thank you for always being there for me.,happy
I'm having a hard time concentrating today. I think the lack of sleep is taking its toll on me.,sad
It's been a rough day but at least Dave is having a good time with his friends.,happy
"Evening, all. It's been a great day! I went to the park with my friends and we had a lot of fun. The weather was perfect and it was so nice to be out in the sun. I'm so glad we decided to go. It was so nice to be out in nature",happy
My therapist told me that I am very strong and that I am doing a good job. She told me that I have a good attitude and that I am brave.,happy
I'm so glad I got this job.,happy
I'm not sure why I'm so attracted to you. You're not very attractive.,sad
I am so excited about this new project. I can't wait to get started!,happy
Today was so rough. My boss yelled at me again. I have no idea what I did wrong. I just want to curl up in bed and cry.,sad
I'm trying to figure out how to be a good person. I just don't know how to do it,sad
I wish I was more patient,sad
"I'm so mad at the world right now, and I don't even know why.",sad
"I was so nervous and excited when I got asked to the dance, I almost didn't know what to do with myself.",happy
"I still feel like I have a long way to go, but I'm getting there.",happy
I don't even know if I like you.,happy
Iâ€™m having the time of my life!,happy
I'm so overwhelmed with everything right now. I just want to escape.,sad
"I'm not sure where I am going, but I'm on my way.",sad
I can't even remember the last time I saw him.,sad
I'm so glad I'm having this experience!,happy
My husband is a good man.,happy
I don't want to be a part of this anymore.,sad
I am so relieved that I finally got that promotion at work. I have been working so hard for it and now all of my hard work has paid off. I am so happy and proud of myself.,happy
"I don't want to fight anymore, I don't want to argue anymore, I don't want to be angry anymore. I don't want to feel this way anymore.",sad
I can't believe that I made it through that awful experience.,sad
I think I love him.,happy
I'm just not sure what to do with myself anymore. It's like I'm not even me anymore. It's like I'm just going through the motions.,sad
I need a break from him.,sad
I'm just so frustrated with life right now. I feel like I have no direction and no purpose. I'm just going through the motions and it's not getting me anywhere. I need to figure out what I want to do with my life and then go for it. I can't just,sad
The truth is I've been waiting for you.,happy
I feel so much better today. My head feels clear and I feel light.,happy
"My mother said that she never wanted to have children and that her life would have been happier if she had never had children. Now, she is getting older and I am the only one who visits her regularly.",sad
I wish I could be a stay-at-home mom. I wish I could be a stay-at-home mom. I wish I could be a stay-at-home mom.,sad
I'm so tired of being alone.,sad
"The coffee shop was full of people chatting away, but it was like I was floating on a cloud.",happy
I'm still not used to the idea that the man I love has a family. It's not that I'm jealous or anything. I don't even mind that he has a wife and two kids. It's just that I feel like I'm the only one who knows about his secret,sad
My heart is full of joy today. I feel like everything is going my way.,happy
"I don't know how he does it, but he always makes me feel special.",happy
"I feel like I've been on an emotional rollercoaster today. I had a great day at work, but when I got home, I started feeling really sad and lonely. I just want someone to talk to and be there for me. I know I'm not the only one who feels this way",sad
I cannot wait for this day to be over.,sad
I am not going to be a victim of a catastrophe. I am going to be the one who survives it.,happy
I'm so happy that my friend is coming over for dinner tonight. We're going to have a great time and catch up on all of the latest gossip. I can't wait!,happy
"Dear Diary,",sad
I can't believe I'm actually here. This is the most amazing thing I've ever done. I'm so glad I came.,happy
I can't believe how much I've changed in the last year.,happy
i'm so mad at the world,happy
"I have so many art supplies that I don't know what to do with. I think I'm going to buy some extra canvases and frames so that I can start making some of my own art. I know it's going to be a lot of work, but I'm willing to put",happy
I can't believe I'm actually having lunch with my ex. It's been a while since we've spoken.,happy
I found the perfect lace dress. Itâ€™s a beautiful colour and itâ€™s on sale.,happy
"The other day, I was walking down the street, and I spotted something beautiful in a store window that really caught my eye.",happy
I'm just so grateful for all of the love and support I've received from my friends and family. It means the world to me.,happy
"I'm so glad that I don't have to work in the garden anymore.  I'm tired of the dirt and the bugs, and it's just too hot out there.  I'm going to have to find some way to get someone to do it for me.",happy
Sometimes I wish I had a twin because I get so lonely and bored.,sad
I'm getting tired of being a single mom and I'm wondering what I'm going to do with my life.,sad
"I love going to the movies, but I hate the cost of the tickets.",sad
I often dreamed of being a professional author.,sad
I am so thankful for all the people in my life.,happy
"I've been feeling really down lately. I'm not sure what's going on, but I've been feeling really sad and alone. I just want to be happy again.",sad
Today was a good day. I'm feeling happy and excited about the future.,happy
It's been a long day today.,sad
I've been thinking about what you said and I'm starting to agree with you. I think it would be best if we ended things.,happy
I was so happy today to learn that my grandmother is coming for a visit.,happy
"I am going to the grocery store, and I want to get some food.",sad
"The more I think about it, the less sense it makes.",sad
I'm so tired of being tired.,sad
The snow had started to fall and created a beautiful scene. I love this time of year.,happy
I'm not the same person I was before.,happy
I'm so happy that you are my friend.,happy
"I am so grateful for my family and friends. They have always been there for me, through thick and thin. I love them all so much.",happy
I started journaling each day in 2021-2023.,happy
Hope I can find my own kind of happiness soon.,sad
"I'm not sure how I feel about this new guy I'm dating. On the one hand, he seems really interesting and fun to be around. But on the other hand, I'm not totally sure if he's the right guy for me.",happy
I'm so tired of trying to be perfect.,sad
I'm so tired. I just want to sleep for a week.,sad
"I need to learn how to say no, so I don't end up overcommitted and stressed.",happy
I'm really struggling with this one. It seems like it's a really difficult problem to solve.,sad
I really need to work on my appearance.,sad
He was the soul of courtesy and care.,happy
"I've always had a happy outlook on life, but lately I'm finding it difficult to keep my spirits up. I don't know what's going on, but I'm just not feeling like myself. I'm hoping that it's just a temporary thing and that things will start",sad
I am so excited about my new job.,happy
I'm having a hard time focusing today.,happy
I'm not sure what to do.,sad
I've been really busy lately,happy
I think I'm falling in love.,happy
I am seriously considering the idea of quitting my job.,sad
I'm going to just stay at home today.,sad
I had a rough day at work today. My boss was so rude and unprofessional. I just can't seem to catch a break around here.,sad
I am so tired of feeling tired all the time.,sad
I am so in love with you and I don't know what to do about it.,sad
I love my new house and my new husband.,happy
May I just say that I've had a wonderful day.,happy
"I'm a little bit freaked out by how much my body has changed over the past few weeks. I'm still not sure if I'm ready to have a baby, but I guess I'll find out soon enough.",sad
I wish I could be more patient with myself.,sad
Sometimes I feel like I'm not good enough,sad
I am so frustrated with this relationship. I have no idea what I am doing wrong.,sad
I am not the person I used to be. I am a shadow of my former self.,sad
I'm so tired.,sad
I'm so tired.,sad
I am starting to feel like I have been through a lot in my life.,sad
I am so happy that I gave you a chance.,happy
I'm so tired of being a doormat. I'm so tired of being a doormat.,sad
I'm really looking forward to having a baby. It's such a special time in a woman's life.,happy
I think that I may be in love.,happy
I'm so glad I decided to go to the gym today. I feel so much better after my workout.,happy
I miss you so much. I wish I could be with you right now.,happy
I'm not sure how much longer I can take this. I feel like I'm going crazy and no one understands me.,sad
thats why i will always love you,sad
I wish I could be more open and honest with my feelings.,sad
Iâ€™m finally going to do something Iâ€™ve been thinking about for a long time. Iâ€™m going to get my hair cut tomorrow.,happy
I'm so happy that I have you in my life! You're the best friend anyone could ask for.,happy
I am not sure if I will ever find my soulmate.,sad
I'm excited about my new job!,happy
I think I might be in love with you.,happy
It's so cold here. I want to go home.,sad
Hate is not the opposite of love... it's the absence of it.,happy
I am so grateful for my husband.,happy
I'm so thankful that I had the opportunity to visit the beach today. It was so relaxing and peaceful. I feel so refreshed and happy.,happy
"She had been a good girl all her life, but today was a day that she had to break the rules.",happy
I still haven't gotten my period.,sad
Iâ€™m finally getting the hang of this whole baking thing. My blueberry muffins came out so nice!,happy
I think i might be in love with you,sad
I feel so alone.,sad
I'm so tired.,sad
I am so excited to share my new hobby with you! I have been working on my sewing skills and I think I am finally starting to get the hang of it. I am hoping to make some cute clothes for myself soon.,happy
I am praying so hard that this will be successful.,happy
"I just feel like everything is going wrong. I can't seem to catch a break. I'm just trying to get through this day, but it's not happening. I'm so tired of everything.",sad
I had a dream that I was walking through a beautiful garden with my husband. He was holding my hand and we were talking about our future together. It was a very happy dream.,happy
"I've been thinking a lot about the future. I feel like I'm at a crossroads, and I'm not sure which path to take. On the one hand, I've always dreamed of traveling the world and seeing new places. On the other hand, I have a steady job",sad
I couldn't believe he was able to break up with me so easily. I'm so angry with him.,sad
I am not sure what I want to do with my life. It's not even clear to me what my dreams are anymore. I feel like I am just going through the motions and don't have any real goals or ambitions.,sad
I'm so tired of being alone. I want someone to love and cherish me.,sad
"I am so glad that we are finally pregnant! I have been feeling a little nauseous today, but I think it's just because of the pregnancy hormones. I can't wait to find out if it's a boy or a girl!",happy
Iâ€™m so glad that I told the truth about you and your affair. Iâ€™m so glad that I didnâ€™t lie and say that I didnâ€™t know. Iâ€™m so glad that I told the truth and I gave it a second chance. Iâ€™m so glad that Iâ€™m not,sad
I think she is quite attractive.,happy
The first place Iâ€™ve ever been to is my bedroom.,sad
I'm pretty sure that's why I hate my period so much.,sad
I love my job but I hate going to work every day.,sad
"My dear friend,",sad
I can't help but feel like I'm not good enough.,sad
"I\'m not sure how I feel about this new guy. He\'s really sweet, but I\'m not sure if he\'s the right one for me.",sad
I think I'm going to get married to my boyfriend. We've been dating for a year and a half and I can't imagine my life without him. He's my best friend and I love him so much.,happy
I found the love of my life and I am so happy.,happy
I miss you so much.,happy
I'm so stressed out right now.,sad
The weather has been so nice for so long.,happy
I'm feeling so anxious and overwhelmed today. I'm not sure what to do with myself and I just feel like I'm going to explode. I need to find some way to calm down and get my thoughts together.,sad
I think I love him. I think he is the one. I am just so happy. I hope he feels the same.,happy
Today I went to the mall and did some shopping. I bought a new dress and some new shoes. I'm so excited to wear them!,happy
I feel like I'm drowning in a sea of emotions and I don't know how to swim.,sad
I'm not sure if I can go through with this.,sad
I'm so thankful for my friends. They are always there for me when I need them.,happy
I am struggling to find a job that matches my qualifications. I feel like I am never going to find a job that I am truly happy with.,sad
"I'm worried that my husband doesn't love me anymore. He's been acting distant and cold towards me lately, and I'm not sure what to do. I feel like I'm losing him and it's breaking my heart.",sad
I'm so over him.,sad
I am beginning to feel as if I am being watched.,sad
This is the happiest day of my life!,happy
"I'm so grateful for all the things I have in my life. I have a wonderful husband, two beautiful children, and a loving family. Life is good.",happy
I don't know what I would do without you. You are my everything. I love you so much.,happy
I'm so tired today. I don't know why I feel so tired all the time. Maybe it's because I'm not getting enough sleep. I need to make sure I get at least 7 hours of sleep each night. I think that might help me feel more energized.,sad
I need to tell him that I love him and that I want to be with him forever.,happy
I just want to fill the time until he returns.,sad
I'm so tired of being alone.,sad
"I cannot wait to go back to school, I need to see my friends so bad.",sad
I am so stressed about my job interview tomorrow. I hope I will get the job.,happy
"I'm not good at much, but I'm great at calling bullshit.",sad
I'm so tired of being alone. I just want to be loved.,sad
He never does anything right,sad
"i don't think i've ever told you this, but i'm not a christian.",happy
Blah!,happy
I can't believe that I have to put up with this.,sad
I am so glad that I have a place to share my thoughts and feelings.,happy
I am so tired of being single. I just want to find someone to love and share my life with.,sad
It was a nice day today.,happy
I have a theory that the best time to go shopping is the day before payday.,sad
"Everything is just so overwhelming. I don't know how to handle this. I'm worried about my health, I'm worried about money, I'm worried about my job, and I'm worried about my family.",sad
I went to the grocery store today and picked up a few things. I think I'll make a pot roast for dinner.,happy
I am so happy that we have finally decided to get married. This is the happiest decision I have ever made.,happy
I'm so grateful to have you in my life. You're the best,happy
"I felt the warm sun on my face, and it felt so good.",happy
"The more I think about it, the more I feel that it is the truth.",happy
I'm feeling so blessed today.,happy
"I can't explain it, but I feel like I'm in a constant state of anxiety and stress.",sad
"I'm sorry, I can't meet you. It's not that I don't want to, it's just that I don't know what to say. I'm sorry, I'm just not ready.",sad
I'm so ready for summer.,happy
I'm so happy that I'm finally getting the help I need.,happy
I'm not sure how to go on.,sad
"I am so tired, I really want to leave this place and see new things.",sad
I'm so happy that my husband welcomed me with open arms. It's a beautiful feeling to know that I have a support system in him.,happy
"Dear diary, today was an interesting day. I met a new friend at the park and we had a great conversation. I feel like I've made a new connection and I'm excited to see where this relationship goes.",happy
I'm not writing for you. I'm writing for me.,happy
I'm glad I never allowed that drunk to get me pregnant.,happy
My skin is glowing and my hair is finally back to normal.,happy
I'm so tired and stressed out at the moment.,sad
I feel like I was so stupid to think that you were going to be the one.,sad
Sometimes I wonder if I'll ever be content with who I am.,sad
I need to get the hell out of here.,sad
I think I spent too much time thinking about him and what he said.,sad
"I was so happy to be alive, even if it wasn't the life I wanted.",sad
i hope that they find a way to save the world,happy
Time for bed.,happy
I can't wait to finish my degree.,happy
I'm tired and overwhelmed.,sad
The flowers were beautiful.,happy
I don't know if I should go. I've been so unhappy lately.,sad
"I don't even have the energy to do anything, and I'm fighting to stay awake.",sad
I'm ready to see what the future holds for me.,happy
I can't believe I'm finally moving out of my parents' house. I'm so excited to start my new life in the city.,happy
I am so happy to be in this place.,happy
"I can't believe you're doing this to me, it's not fair!",sad
I've had a really tough week. I'm struggling to keep my emotions in check.,sad
I'm so tired of feeling like I don't have enough time to do everything.,sad
"I've always been a bit of a homebody, but lately I've been feeling really restless. I can't seem to focus on anything and I'm constantly thinking about the future. I don't know what's wrong with me, but I feel like I'm just going through",sad
I'm so angry. I can't believe what just happened.,sad
"I was a bit disappointed that my boyfriend didn't take me out this weekend, but I'm not going to let it ruin my mood. I'm going to focus on something happy today and celebrate the little things.",happy
I am so lucky to have a husband who loves me and understands me. I can't imagine being with anyone else.,happy
You are my sunshine...,sad
I'm so confused right now.,sad
I'm so tired today.,sad
I just wish I could get everything organized.,sad
I've been thinking a lot about what I can do to be a better person.,happy
I feel like I'm losing my mind.,sad
"If I canâ€™t go back in time and relive my college days, then Iâ€™ll just make my own college memories.",happy
I'm not so sure why I'm so upset. I should be happy.,happy
You are a loner. You have a tendency to use your imagination in a way that makes it difficult for you to be comfortable in social situations.,sad
"I'm not sure if I'm ready to do this. I mean, it's been so long since I've been with anyone and I don't know how this will go.",sad
"I wish I could go back to those days, before I was so jaded. I wish I could go back to that time, before I realized that everything is meaningless. I wish I could go back to that time, before I realized that life is just a series of disappointments. I wish I could go",sad
I am in a bit of a funk. I am not sure why I feel so sad. I think I am just tired of the same old routine. I need a break from my life.,sad
I feel like I can't get through to my husband.,sad
You're so special to me and I love you so much that I can't even begin to describe it.,happy
I'm so excited about the new job!,happy
Today I spent the whole day with my family. It was so nice to be around them and to just relax. I can't believe how fast time is flying by. My wedding is only a few weeks away! I'm so excited!,happy
I am so happy. Some of my friends and I are going to the beach tomorrow!,happy
I feel like my life is going in the right direction. I'm happy with where I am and I'm looking forward to the future.,happy
"I'm still not quite sure why I have to keep doing all this. I mean I know it's all part of the plan, but I'm so tired of it. I just want to be done.",sad
I went to see a movie with my friends tonight. It was so much fun!,happy
I can't believe I'm actually doing this. I'm leaving him.,sad
I'm having a hard time getting motivated.,sad
I need some help. I am not sure what to do.,sad
I'm so angry at myself for being so naive.,sad
I'm so tired. I've been up all night studying for my exams. I'm really nervous about it.,sad
I'm so happy that I'm with you.,happy
Iâ€™m not sure what to do with my life. Iâ€™m just going through the motions and donâ€™t feel like Iâ€™m really living. I feel like Iâ€™m just existing.,sad
I worked late tonight.,happy
I can't wait to see my little girl when I go home from work!,happy
I'm so lost and confused with what kind of man I need to be with. I'm glad I have you in my life.,happy
I'm so nervous about the job interview tomorrow. I hope I make a good impression.,happy
I had an amazing day with my friends today. We went shopping and had lunch at our favorite restaurant. It was such a great day!,happy
There is no problem that can't be solved with a little bit of time.,happy
I'm feeling so happy that I'm pregnant. I'm sure I'll be a great mom.,happy
Did I ever tell you about that time I was on the radio?,happy
"I can't believe it's already Saturday.  I've had such a busy week, but I'm looking forward to a nice quiet weekend.  I'm going to do some shopping and then get together with some friends.  It's going to be a great weekend!",happy
I had a weird dream last night about you.,sad
I am trying to do better.,happy
James and I have been married for 21 years. I love him so much.,happy
I'm so happy I met you.,happy
I'm so glad we are going to be seeing you tomorrow!,happy
"I'm so proud of myself for finally getting my finances in order. It's been a long journey, but I'm starting to see the light at the end of the tunnel. I'm feeling more confident and in control of my life than ever before. I can't believe how much progress",happy
You are a great mother and I am a lucky daughter.,happy
"What a world of difference a day makes, and here we are in May.",happy
The rest of the family went to the beach and I was left behind to go to work. I wish it could have been otherwise.,sad
I am so excited to see my friend today! We haven't seen each other in ages and I am so looking forward to catching up. We are going to have so much fun together!,happy
I am so in love with you.,happy
I can't believe I'm actually doing this. I'm taking a trip to Europe. I don't know why I've been talking myself out of it for so long. I'm going to have so much fun.,happy
"Today I had to talk to my boss about the new project. I was nervous, but she was very understanding. I'm feeling much better now.",happy
I'm so happy to be alive today!,happy
I have a beautiful life.,happy
Iâ€™m in love with you but I just donâ€™t know what to do. Iâ€™ve never been happier but I feel like Iâ€™m in a relationship with someone who doesnâ€™t love me the way I love him. Iâ€™m so confused. I donâ€™t know what to do.,happy
I have so many things to do today.,sad
I've been trying to keep myself busy but it's hard.,sad
I'm so excited to start my new job tomorrow!,happy
It is so hard to make a decision.,sad
"I know that I am loved and cared for, but I don't know why I can't seem to let myself feel loved.",sad
i can't believe we're still together after all these years.,happy
I can't believe I feel like this. I'm so angry and I don't know why. It's like I can't control myself. I just want to yell and scream and hit something. I feel like I'm going to explode.,sad
I've been spending more time with my friends and it's been really great. We usually get together on the weekends and just hang out. It's nice to have some time to relax and catch up.,happy
I'm so glad to have found a friend like you.,happy
"I have so much to do today, I'm not sure how I'm going to get it all done.",sad
"I work for a major oil company in the gas and oil industry.  I am a simple, unassuming person.  I'm from a small town and have been working in this industry for many years.  I have a good education and have a lot of experience.  I'm a great person",happy
I really wish that I had a boyfriend.,sad
I'm not sure I'm okay.,sad
I'm starting to feel like my life is never going to change.,sad
I wonder if I'll ever change.,sad
I've had a lot of things to worry about these past few weeks.,sad
I'm so glad you came to my rescue today. It was so nice to see you again.,happy
"Peter, Emily, and I are sitting by the fire.",sad
I've never been so nervous in my life!,sad
"When you have nothing, you have nothing to lose.",happy
I think I'm going to go out with Carl tonight.  I really like him!,happy
"If I have the capacity to love someone, then I will always love them, no matter what.",happy
I'm so tempted to buy a bunch of stuff on Amazon.,happy
Hopefully my daughter will grow up to be a strong confident woman.,happy
"I know I can be a bit of a hot mess at times, but I try to be as happy as I can, and I'm pretty good at it.",happy
I'm so tired of this!,sad
I feel like a ghost.,sad
I'm having a hard time accepting my new reality.,sad
i can't stop thinking about you. maybe it's because i know you'll never be mine.,sad
"Dear diary, today was one of the worst days of my life. I am tired of feeling like this.",sad
I can't wait to meet with my girlfriends for dinner tonight.,happy
I'm so glad that I get to see him again in just a few days.,happy
I'm so happy to be able to share this news with you!,happy
"I have been feeling very overwhelmed lately. I'm not sure if it's because of the stress of school or because of the recent breakup, but I can't seem to find a way to relax.",sad
We are so blessed this year. I only wish that I could have found a way to be more of a help to the people I love. I have not done enough and I am sorry.,happy
I can't believe I'm going to be a mother!,happy
I had a bad day at work today and I am so tired.,sad
"I know I should be working on my projects, but I just can't seem to get motivated. Maybe I need to take a break and clear my head.",sad
I love you,happy
I feel like I'm not good enough.,sad
Iâ€™m so happy that I got to spend more time with my family today.,happy
I was thinking about you today.,happy
I'm so tired of being the only one who has to do everything around here. I'm starting to resent my husband for not helping out more.,sad
"I'm not sure what my future holds, but I'm sure I'm going to be happy.",happy
i'm happy to be alive and i feel good today,happy
I am so exhausted today. I don't know how I'm going to get through this.,sad
I can't believe I sat down to do this.  I am just so incapable of sitting down and writing.  I have tried so many times and it just doesn't happen.  I'm not sure why.  I guess I just don't have the patience.  I could sit,happy
I have a lot of work to do tomorrow.,sad
I was feeling so lonely that I couldn't stop crying.,sad
I wish I could be as calm as my husband.,sad
I can't believe it's been a year since my father passed away. I still miss him so much.,sad
"I was thinking about going to the mall today, but it's snowing and I don't want to drive in that. I guess I'll just stay home and work on my cross-stitching instead.",sad
I'm so lonely. I don't even have any friends.,sad
I hate myself for being so indecisive. I can never make up my mind about anything!,sad
"Today was a good day, I am so happy I got to see my friend today.",happy
I'm so excited to see my mom tomorrow! We haven't seen each other in months and I'm really looking forward to catching up.,happy
I just don't feel like myself these days.,sad
I'm so glad I went to the party last night. I had so much fun.,happy
Today I had a nice conversation with my sister. We talked about our childhood memories and our hopes for the future. It was a nice way to spend some time together.,happy
"wow, she was really nice.",happy
"It was so much fun, but it's strange to see a new side of Jason. Sometimes he's like a big kid, but then he's like a total grown-up.",sad
I feel like I'm losing my mind.,happy
I'm so tired of the world. I can't wait to get away from it all.,sad
I'm so tired of working so hard and not getting the results I want.,sad
I'm so proud of you.,happy
I am so excited to be going to New York tomorrow! I have never been there before and I can't wait to explore the city. I am going to visit all the famous landmarks and I am sure it will be an incredible experience. I am also looking forward to trying out all the amazing restaurants and caf,happy
I'm so glad we get to spend this time together.,happy
I want to spend all day in bed!,sad
i dont know if you can tell but my feelings are all over the place. i feel like i am constantly confused.,happy
I am so tired today.,sad
I just don't know what to do with myself today.,sad
"I just got a haircut, and my hair looks so much healthier!",happy
Sadness.,sad
I'm feeling so excited about my new job. It's going to be such a great experience. I can't wait to get started!,happy
I've been feeling so down lately that I just don't know what to do.,sad
"I was thinking of taking a trip to visit my mother for the weekend, so I called her to see if she had any plans. She was very happy to hear from me, and told me she'd be glad to have me for a visit. She said that she was going to have her friends over on Saturday",happy
I feel like I am going to explode.,sad
I can't believe it's been a year since I started this journal. It's been an amazing journey and I'm so grateful for all the friends I've made along the way. I can't wait to see what the future holds for me.,happy
"I'm not sure if I'm ready to do this, but I know that I have to.",happy
"Dear diary, today I went to the mall and bought a new top. I also got a new pair of shoes. I'm so excited!",happy
I've been so sad lately.,sad
I'm so happy with my life right now.,happy
Today was the day that i was going to make a decision about whether or not i wanted to be with you.,happy
"But then I realized that if I was happy, I wouldn't be writing this.",happy
I am so glad that I went to the party with my friends. It was so much fun and I danced the night away.,happy
I want you to know that I'm sorry.,sad
i gotta get a grip on my emotions.,sad
I do not like the way I look but I do not want to change.,sad
I'm feeling sad today.,sad
I don't know what's wrong with me.,sad
I can't wait to tell you about my day!,happy
"I just want to be happy, but I'm not.",sad
Why is it so hard to find someone to be myself with?,happy
I'm going to need to go shopping for new work wear. I really need an outfit that will stand out from the crowd.,happy
I'm definitely not a people person.,sad
I don't want to be alone anymore.,sad
This is a wonderful day.,happy
I miss my job.,sad
I'm trying to get more confident in myself.,happy
I don't know if I am ever going to be happy again.,sad
"If you love it, you'll find a way. If you don't love it, you'll find an excuse.",happy
Things are never what they seem to be.,happy
I want to be the type of person who can do a handstand.,happy
I'm so nervous for my first art show.,happy
"I can't help but feel like I'm not good enough. I feel like I'm always trying to please everyone, and it's exhausting. I just want to be me, but I seem to be making everyone unhappy. I wish I could just be myself and not have to worry about everyone",sad
My biggest fear is the fear of regret.,sad
